user_id,city,state,monthly_income_inr,occupation,signup_timestamp,kyc_status,risk_segment
USR55768,Hyderabad,Telangana,,Student,2025-03-14 15:23:50,VERIFIED,LOW
USR55778,Pune,Maharashtra,14360.0,Unemployed,2025-03-16 00:00:00,VERIFIED,LOW
USR55785,Jpr,Rajasthan,67303.0,Gig Worker,2025-08-17 00:00:00,VERIFIED,MEDIUM
USR55788,Hyderabad,Telangana,18483.0,Salaried,2024-09-28 20:09:11,REJECTED,LOW
USR55789,Mumbai,Maharashtra,13605.0,Freelancer,2025-06-29 19:14:50,VERIFIED,MEDIUM
USR55794,Bangalore,Karnataka,,Unemployed,2024-12-26 00:00:00,VERIFIED,MEDIUM
USR55795,Mumbay,Maharashtra,53843.0,Salaried,2024-02-01 06:56:37,VERIFIED,MEDIUM
USR55801,Kolkata,West Bengal,,Unemployed,,VERIFIED,LOW
USR55806,Dilli,Delhi,,Farmer,2026-03-12 00:00:00,VERIFIED,LOW
USR55808,Jalandhar,Punjab,7840.0,Business Owner,2024-01-16 00:00:00,VERIFIED,MEDIUM
USR55810,Chennai,Tamil Nadu,16526.0,Gig Worker,2024-11-25 00:00:00,VERIFIED,LOW
USR55811,Dilli,Delhi,35502.0,Farmer,2026-02-19 00:00:00,VERIFIED,HIGH
USR55812,Lucknow,Uttar Pradesh,17038.0,Unemployed,2024-09-24 00:00:00,VERIFIED,LOW
USR55817,Dilli,Delhi,24229.0,Unemployed,2024-09-06 15:31:54,VERIFIED,LOW
USR55825,Bengaluru,Karnataka,21482.0,Freelancer,2024-12-06 21:02:00,PENDING,LOW
USR55827,Hyderabad,Telangana,,Farmer,,VERIFIED,LOW
USR55833,Lucknow,Uttar Pradesh,34740.0,Unemployed,2025-02-24 00:00:00,REJECTED,LOW
USR55837,Pune,Maharashtra,29788.0,Salaried,2024-09-01 18:25:47,VERIFIED,MEDIUM
USR55840,Mumbai,Maharashtra,,Business Owner,2024-07-07 11:45:36,VERIFIED,LOW
USR55842,Jalandhar,Punjab,16055.0,Self Employed,2025-04-25 00:00:00,VERIFIED,HIGH
USR55844,Hyderabad,Telangana,61611.0,Freelancer,2025-11-21 00:00:00,VERIFIED,MEDIUM
USR55845,Ludhiana,Punjab,25473.0,Salaried,2025-04-22 00:00:00,VERIFIED,UNKNOWN
USR55846,Mumbai,Maharashtra,66854.0,Gig Worker,2024-12-15 00:00:00,VERIFIED,LOW
USR55848,Jalandhar,Punjab,35022.0,Salaried,2024-10-22 00:00:00,VERIFIED,LOW
USR55849,Lucknow,Uttar Pradesh,20997.0,Student,2024-08-13 05:07:00,VERIFIED,LOW
USR55852,Jaipur,Rajasthan,12961.0,Freelancer,2025-11-07 00:00:00,VERIFIED,MEDIUM
USR55854,Jalandhar,Punjab,23581.0,Salaried,2025-07-05 00:00:00,VERIFIED,MEDIUM
USR55855,Ludhiana,Punjab,57877.0,Retired,2025-07-19 00:00:00,VERIFIED,HIGH
USR55866,Kolkata,West Bengal,20650.0,Student,2025-04-18 00:00:00,VERIFIED,MEDIUM
USR55867,Chennai,Tamil Nadu,29945.0,Farmer,2026-01-23 00:00:00,VERIFIED,LOW
USR55872,Delhi,Delhi,-31465.0,Salaried,2025-08-15 00:00:00,VERIFIED,LOW
USR55882,Mumbai,Maharashtra,,Unemployed,2025-11-28 00:00:00,VERIFIED,HIGH
USR55883,Blr,Karnataka,26255.0,Farmer,2024-06-06 00:00:00,REJECTED,LOW
USR55886,Lucknow,Uttar Pradesh,13189.0,Salaried,2024-06-05 00:00:00,VERIFIED,LOW
USR55889,Mumbay,Maharashtra,22418.0,Freelancer,2024-08-16 00:00:00,VERIFIED,MEDIUM
USR55890,Lucknow,Uttar Pradesh,22006.0,Self Employed,2024-09-16 00:00:00,VERIFIED,LOW
USR55892,Pune,Maharashtra,39449.0,Gig Worker,2024-06-24 09:49:00,VERIFIED,MEDIUM
USR55893,Hyderabad,Telangana,62498.0,Gig Worker,2025-03-12 21:40:12,VERIFIED,LOW
USR55895,Ludhiana,Punjab,45047.0,Farmer,2025-09-01 01:11:00,VERIFIED,LOW
USR55901,Chennai,Tamil Nadu,26224.0,Student,2024-04-01 00:00:00,VERIFIED,MEDIUM
USR55902,Chennai,Tamil Nadu,,Retired,2024-11-05 02:16:25,VERIFIED,HIGH
USR55903,Kolkata,West Bengal,20612.0,Self Employed,2026-03-15 18:16:37,VERIFIED,LOW
USR55905,Jaipur,Rajasthan,,Retired,2025-05-01 00:00:00,VERIFIED,LOW
USR55912,Chennai,Tamil Nadu,69857.0,Salaried,2025-04-01 00:00:00,VERIFIED,LOW
USR55914,Asr,Punjab,,Self Employed,,VERIFIED,LOW
USR55916,Kolkata,West Bengal,27737.0,Gig Worker,2024-02-15 00:00:00,PENDING,MEDIUM
USR55917,Lucknow,Uttar Pradesh,41754.0,Student,2024-05-14 00:00:00,VERIFIED,MEDIUM
USR55918,Jpr,Rajasthan,45380.0,Salaried,2024-04-25 00:00:00,VERIFIED,LOW
USR55920,Bengaluru,Karnataka,29439.0,Farmer,2026-03-23 00:00:00,VERIFIED,LOW
USR55923,Chennai,Tamil Nadu,10570.0,Self Employed,,VERIFIED,LOW
USR55926,Ludhiana,Punjab,31521.0,Gig Worker,2025-07-09 00:00:00,PENDING,MEDIUM
USR55931,Kolkata,West Bengal,43208.0,Freelancer,2024-09-09 23:31:00,VERIFIED,MEDIUM
USR55933,Kolkata,West Bengal,66123.0,Salaried,2024-12-06 00:00:00,VERIFIED,LOW
USR55934,Hyderabad,Telangana,76107.0,Unemployed,,PENDING,LOW
USR55936,Mumbay,Maharashtra,,Salaried,2025-09-03 19:32:58,PENDING,LOW
USR55944,Kolkata,West Bengal,,Self Employed,2025-03-17 22:32:46,VERIFIED,LOW
USR55945,Pune,Maharashtra,35948.0,Salaried,,VERIFIED,LOW
USR55948,Jalandhar,Punjab,30778.0,Retired,2025-12-22 00:00:00,REJECTED,UNKNOWN
USR55949,Ludhiana,Punjab,,Gig Worker,2025-11-24 00:00:00,VERIFIED,MEDIUM
USR55950,Hyderabad,Telangana,,Retired,2024-10-31 00:00:00,VERIFIED,UNKNOWN
USR55951,Kolkata,West Bengal,34379.0,Farmer,2025-10-18 00:00:00,VERIFIED,LOW
USR55955,Pune,Maharashtra,,Freelancer,2025-11-29 00:00:00,VERIFIED,MEDIUM
USR55964,Lucknow,Uttar Pradesh,16718.0,Farmer,2025-12-18 00:00:00,VERIFIED,LOW
USR55972,Jalandhar,Punjab,20383.0,Gig Worker,2024-06-28 00:00:00,PENDING,LOW
USR55973,Blr,Karnataka,26310.0,Retired,2026-03-29 17:53:00,VERIFIED,LOW
USR55975,Jalandhar,Punjab,25072.0,Self Employed,2026-03-01 02:47:00,VERIFIED,MEDIUM
USR55976,Ludhiana,Punjab,35962.0,Farmer,2024-07-05 00:00:00,VERIFIED,MEDIUM
USR55977,New Delhi,Delhi,29929.0,Business Owner,2025-01-14 00:00:00,VERIFIED,HIGH
USR55981,Pune,Maharashtra,,Gig Worker,2025-07-31 01:42:00,VERIFIED,LOW
USR55982,Lucknow,Uttar Pradesh,32365.0,Retired,2025-07-27 00:00:00,VERIFIED,MEDIUM
USR55984,Bengaluru,Karnataka,38380.0,Student,2025-10-22 00:00:00,VERIFIED,MEDIUM
USR55987,Jaipur,Rajasthan,22373.0,Gig Worker,2025-12-23 00:00:00,VERIFIED,LOW
USR55990,Dilli,Delhi,51218.0,Student,2025-09-09 00:00:00,PENDING,MEDIUM
USR55992,Chennai,Tamil Nadu,34019.0,Gig Worker,2025-11-06 00:00:00,VERIFIED,LOW
USR55993,Ludhiana,Punjab,34489.0,Freelancer,2025-11-08 00:00:00,VERIFIED,HIGH
USR55995,Mumbai,Maharashtra,,Salaried,2024-11-15 02:40:27,REJECTED,HIGH
USR56002,Dilli,Delhi,,Gig Worker,2025-04-23 00:00:00,VERIFIED,LOW
USR56003,Amritsar,Punjab,,Unemployed,,VERIFIED,MEDIUM
USR56005,Ludhiana,Punjab,14592.0,Unemployed,2024-05-06 00:00:00,REJECTED,LOW
USR56006,Kolkata,West Bengal,51859.0,Unemployed,2026-02-25 03:20:00,VERIFIED,LOW
USR56007,Chennai,Tamil Nadu,25976.0,Business Owner,2024-10-17 00:00:00,PENDING,LOW
USR56010,Jalandhar,Punjab,34443.0,Business Owner,2024-12-11 13:01:00,VERIFIED,LOW
USR56011,Ludhiana,Punjab,,Business Owner,2025-09-05 00:00:00,VERIFIED,MEDIUM
USR56013,Jalandhar,Punjab,,Gig Worker,2025-05-17 00:00:00,PENDING,LOW
USR56020,Jpr,Rajasthan,,Self Employed,2025-05-27 19:15:00,VERIFIED,LOW
USR56023,Jalandhar,Punjab,24366.0,Salaried,2025-10-06 00:00:00,VERIFIED,LOW
USR56024,Jaipur,Rajasthan,14968.0,Retired,2024-11-18 00:00:00,VERIFIED,HIGH
USR56028,Chennai,Tamil Nadu,26282.0,Student,2024-04-16 05:46:00,VERIFIED,LOW
USR56034,Ludhiana,Punjab,19264.0,Freelancer,2025-01-24 00:00:00,VERIFIED,LOW
USR56036,Pune,Maharashtra,,Farmer,2025-05-26 00:00:00,PENDING,LOW
USR56037,Hyderabad,Telangana,,Salaried,2025-05-09 00:00:00,PENDING,LOW
USR56042,Chennai,Tamil Nadu,25829.0,Farmer,2025-09-14 14:08:22,VERIFIED,MEDIUM
USR56048,Mumbai,Maharashtra,,Self Employed,2025-04-30 11:20:25,VERIFIED,MEDIUM
USR56050,Mumbai,Maharashtra,17012.0,Student,2024-11-12 00:00:00,PENDING,LOW
USR56056,Lucknow,Uttar Pradesh,10079.0,Freelancer,2024-04-07 09:48:00,VERIFIED,LOW
USR56063,Delhi,Delhi,37772.0,Farmer,2024-09-26 00:00:00,VERIFIED,LOW
USR56066,Amritsar,Punjab,,Unemployed,2026-01-03 00:00:00,PENDING,MEDIUM
USR56068,Mumbay,Maharashtra,,Self Employed,2024-11-21 00:00:00,VERIFIED,LOW
USR56071,Jaipur,Rajasthan,29441.0,Farmer,2025-06-22 09:16:26,VERIFIED,MEDIUM
USR56075,Kolkata,West Bengal,11367.0,Freelancer,2025-08-27 00:00:00,VERIFIED,LOW
USR56084,Hyderabad,Telangana,17756.0,Freelancer,2024-01-08 00:00:00,VERIFIED,HIGH
USR56085,Bangalore,Karnataka,19635.0,Freelancer,2026-02-06 08:52:00,VERIFIED,LOW
USR56089,Ludhiana,Punjab,,Business Owner,2025-09-27 03:33:00,VERIFIED,LOW
USR56090,Jaipur,Rajasthan,42246.0,Unemployed,2025-08-03 00:00:00,PENDING,LOW
USR56093,Chennai,Tamil Nadu,50248.0,Unemployed,2025-03-12 00:00:00,VERIFIED,LOW
USR56095,Mumbai,Maharashtra,10281.0,Unemployed,2024-05-10 08:12:15,VERIFIED,LOW
USR56100,Kolkata,West Bengal,19222.0,Gig Worker,2024-03-02 00:00:00,VERIFIED,LOW
USR56107,Delhi,Delhi,17278.0,Retired,2026-02-02 00:00:00,VERIFIED,LOW
USR56109,Kolkata,West Bengal,10402.0,Retired,2025-03-02 00:00:00,VERIFIED,LOW
USR56111,Lucknow,Uttar Pradesh,39807.0,Student,2025-07-27 04:35:11,REJECTED,HIGH
USR56113,Delhi,Delhi,18441.0,Business Owner,2025-09-29 00:00:00,VERIFIED,LOW
USR56114,Mumbai,Maharashtra,22372.0,Unemployed,2025-07-04 00:00:00,VERIFIED,MEDIUM
USR56116,Amritsar,Punjab,17997.0,Farmer,2026-03-26 00:00:00,VERIFIED,HIGH
USR56117,Hyderabad,Telangana,14073.0,Retired,2024-08-16 00:00:00,VERIFIED,LOW
USR56124,Amritsar,Punjab,13189.0,Gig Worker,2026-03-29 00:00:00,VERIFIED,MEDIUM
USR56125,Jaipur,Rajasthan,50761.0,Student,2025-06-07 00:00:00,VERIFIED,HIGH
USR56127,Mumbai,Maharashtra,,Freelancer,2025-06-12 23:13:00,VERIFIED,LOW
USR56131,Amritsar,Punjab,,Farmer,2024-05-24 00:00:00,VERIFIED,LOW
USR56140,Lucknow,Uttar Pradesh,79153.0,Business Owner,2024-03-20 21:42:56,VERIFIED,LOW
USR56142,Pune,Maharashtra,27000.0,Student,2025-09-23 00:40:24,VERIFIED,LOW
USR56154,Blr,Karnataka,39026.0,Self Employed,2025-12-01 00:00:00,VERIFIED,MEDIUM
USR56155,Kolkata,West Bengal,65696.0,Freelancer,2024-01-04 16:41:19,PENDING,LOW
USR56156,Jalandhar,Punjab,22340.0,Farmer,2024-09-10 00:00:00,VERIFIED,MEDIUM
USR56157,Jalandhar,Punjab,23758.0,Retired,2025-05-09 12:04:00,VERIFIED,HIGH
USR56158,Bengaluru,Karnataka,31053.0,Business Owner,2025-03-24 13:58:00,VERIFIED,HIGH
USR56165,Chennai,Tamil Nadu,49293.0,Student,,VERIFIED,MEDIUM
USR56169,Jaipur,Rajasthan,38033.0,Retired,2025-05-16 00:00:00,REJECTED,LOW
USR56172,Asr,Punjab,68565.0,Retired,2025-05-05 19:26:00,VERIFIED,LOW
USR56173,Hyderabad,Telangana,8563.0,Farmer,2026-03-29 00:00:00,VERIFIED,LOW
USR56177,Dilli,Delhi,39205.0,Gig Worker,2025-01-17 00:00:00,PENDING,LOW
USR56179,Blr,Karnataka,22375.0,Gig Worker,2026-03-04 00:00:00,REJECTED,LOW
USR56184,Bangalore,Karnataka,46136.0,Farmer,2025-05-15 00:00:00,PENDING,HIGH
USR56189,Hyderabad,Telangana,17539.0,Freelancer,2025-04-24 00:00:00,VERIFIED,MEDIUM
USR56192,New Delhi,Delhi,,Salaried,2024-12-22 00:00:00,PENDING,UNKNOWN
USR56203,Jaipur,Rajasthan,,Unemployed,2024-09-04 00:00:00,PENDING,LOW
USR56207,Chennai,Tamil Nadu,55047.0,Farmer,2025-12-20 00:00:00,VERIFIED,LOW
USR56214,Kolkata,West Bengal,20286.0,Freelancer,2025-08-04 00:00:00,VERIFIED,MEDIUM
USR56217,Bangalore,Karnataka,22555.0,Student,2025-01-09 17:06:00,VERIFIED,LOW
USR56219,Jalandhar,Punjab,28683.0,Student,,VERIFIED,MEDIUM
USR56220,Pune,Maharashtra,-32076.0,Farmer,2024-07-20 00:00:00,VERIFIED,LOW
USR56229,Lucknow,Uttar Pradesh,22506.0,Freelancer,2024-02-04 08:44:00,VERIFIED,MEDIUM
USR56231,Jalandhar,Punjab,42238.0,Retired,2025-12-30 00:00:00,VERIFIED,UNKNOWN
USR56236,Hyderabad,Telangana,24378.0,Retired,2024-10-21 13:58:07,REJECTED,LOW
USR56237,Bengaluru,Karnataka,32675.0,Freelancer,2026-01-19 00:00:00,UNKNOWN,HIGH
USR56239,Lucknow,Uttar Pradesh,,Farmer,2025-05-15 10:40:00,VERIFIED,HIGH
USR56241,Ludhiana,Punjab,17094.0,Farmer,2024-08-13 00:00:00,VERIFIED,MEDIUM
USR56244,Hyderabad,Telangana,,Gig Worker,2026-01-11 00:53:00,VERIFIED,LOW
USR56249,Kolkata,West Bengal,28880.0,Salaried,2024-04-27 00:00:00,VERIFIED,UNKNOWN
USR56250,Kolkata,West Bengal,24329.0,Freelancer,2024-07-02 00:00:00,VERIFIED,HIGH
USR56255,Jalandhar,Punjab,49873.0,Retired,2024-12-05 10:02:01,VERIFIED,HIGH
USR56256,Chennai,Tamil Nadu,44722.0,Farmer,2025-09-01 00:00:00,VERIFIED,LOW
USR56257,Dilli,Delhi,30726.0,Retired,2024-12-17 00:00:00,VERIFIED,UNKNOWN
USR56261,Jaipur,Rajasthan,23747.0,Student,2025-05-13 11:31:43,VERIFIED,HIGH
USR56264,Bengaluru,Karnataka,,Student,2025-12-01 11:31:24,VERIFIED,UNKNOWN
USR56267,Bengaluru,Karnataka,,Business Owner,,REJECTED,MEDIUM
USR56268,Mumbay,Maharashtra,20521.0,Gig Worker,2025-03-15 00:00:00,VERIFIED,LOW
USR56271,Pune,Maharashtra,-19843.0,Self Employed,2024-09-16 00:00:00,REJECTED,MEDIUM
USR56272,Bengaluru,Karnataka,,Student,2025-04-23 00:00:00,UNKNOWN,LOW
USR56273,Mumbay,Maharashtra,21002.0,Business Owner,2025-01-06 09:18:28,VERIFIED,MEDIUM
USR56276,Kolkata,West Bengal,31891.0,Unemployed,2024-07-24 00:00:00,PENDING,LOW
USR56279,Ludhiana,Punjab,60615.0,Business Owner,2025-02-25 01:29:46,VERIFIED,HIGH
USR56283,Hyderabad,Telangana,9036.0,Salaried,2025-04-17 22:48:00,VERIFIED,MEDIUM
USR56284,Hyderabad,Telangana,-13457.0,Business Owner,2025-04-29 00:00:00,VERIFIED,LOW
USR56285,Ludhiana,Punjab,38382.0,Freelancer,2025-08-15 00:00:00,VERIFIED,LOW
USR56290,Delhi,Delhi,54060.0,Self Employed,2024-11-11 18:26:00,VERIFIED,MEDIUM
USR56292,Mumbai,Maharashtra,53952.0,Unemployed,2025-06-24 00:00:00,REJECTED,HIGH
USR56294,Mumbai,Maharashtra,18295.0,Farmer,2025-02-04 00:00:00,VERIFIED,MEDIUM
USR56295,Amritsar,Punjab,-15354.0,Farmer,2025-09-13 00:00:00,VERIFIED,LOW
USR56296,Kolkata,West Bengal,47790.0,Farmer,2026-02-03 00:00:00,VERIFIED,LOW
USR56299,Asr,Punjab,13993.0,Gig Worker,2024-01-18 01:18:03,VERIFIED,LOW
USR56305,Hyderabad,Telangana,21232.0,Student,2025-07-20 00:00:00,VERIFIED,LOW
USR56306,Ludhiana,Punjab,16586.0,Freelancer,2025-08-22 00:00:00,VERIFIED,MEDIUM
USR56310,Pune,Maharashtra,27286.0,Retired,2025-01-05 00:00:00,VERIFIED,LOW
USR56311,Chennai,Tamil Nadu,33475.0,Gig Worker,2025-12-07 00:00:00,PENDING,LOW
USR56313,Asr,Punjab,20350.0,Unemployed,2025-10-10 00:00:00,VERIFIED,MEDIUM
USR56314,Ludhiana,Punjab,24996.0,Business Owner,2024-08-16 00:00:00,REJECTED,LOW
USR56315,Jalandhar,Punjab,55544.0,Farmer,2024-01-16 00:00:00,VERIFIED,LOW
USR56318,Jaipur,Rajasthan,28580.0,Retired,2026-03-12 00:00:00,VERIFIED,LOW
USR56319,Chennai,Tamil Nadu,7225.0,Farmer,2024-11-01 00:00:00,VERIFIED,LOW
USR56326,Bengaluru,Karnataka,36348.0,Business Owner,2025-06-26 17:25:47,REJECTED,LOW
USR56327,Mumbai,Maharashtra,26115.0,Business Owner,2024-06-12 00:00:00,VERIFIED,LOW
USR56330,Hyderabad,Telangana,28716.0,Self Employed,2025-01-29 00:00:00,VERIFIED,LOW
USR56331,Hyderabad,Telangana,31958.0,Salaried,2025-12-18 16:46:58,REJECTED,LOW
USR56333,Ludhiana,Punjab,29124.0,Unemployed,,VERIFIED,LOW
USR56334,Amritsar,Punjab,33835.0,Freelancer,,PENDING,HIGH
USR56336,Hyderabad,Telangana,27422.0,Farmer,2025-02-05 02:53:11,VERIFIED,LOW
USR56337,Hyderabad,Telangana,41192.0,Unemployed,2026-01-18 00:00:00,PENDING,LOW
USR56344,Jaipur,Rajasthan,35288.0,Unemployed,2025-08-08 00:00:00,VERIFIED,MEDIUM
USR56346,New Delhi,Delhi,14400.0,Student,2024-05-20 07:15:43,VERIFIED,MEDIUM
USR56350,Amritsar,Punjab,,Farmer,2025-09-29 00:00:00,VERIFIED,MEDIUM
USR56351,Hyderabad,Telangana,18585.0,Gig Worker,2024-04-16 11:34:41,VERIFIED,MEDIUM
USR56355,Mumbai,Maharashtra,,Gig Worker,2024-09-07 14:25:00,VERIFIED,MEDIUM
USR56356,Chennai,Tamil Nadu,38960.0,Salaried,2024-10-13 00:00:00,VERIFIED,LOW
USR56359,Amritsar,Punjab,,Farmer,2024-01-18 00:00:00,VERIFIED,UNKNOWN
USR56360,Mumbai,Maharashtra,21698.0,Unemployed,2025-12-12 00:00:00,VERIFIED,LOW
USR56364,Pune,Maharashtra,23923.0,Self Employed,2024-05-07 00:00:00,VERIFIED,HIGH
USR56365,Dilli,Delhi,61913.0,Business Owner,2025-12-10 00:00:00,VERIFIED,LOW
USR56368,Pune,Maharashtra,14793.0,Gig Worker,2026-01-09 00:00:00,VERIFIED,MEDIUM
USR56373,Delhi,Delhi,29844.0,Salaried,2026-01-29 16:59:44,VERIFIED,LOW
USR56377,Pune,Maharashtra,18536.0,Unemployed,2025-07-23 21:05:00,VERIFIED,LOW
USR56384,Dilli,Delhi,19845.0,Freelancer,2026-03-13 00:00:00,VERIFIED,LOW
USR56392,Kolkata,West Bengal,24958.0,Student,2024-07-20 00:49:03,VERIFIED,LOW
USR56394,Mumbai,Maharashtra,24526.0,Freelancer,2025-05-27 21:36:26,VERIFIED,LOW
USR56396,Amritsar,Punjab,,Student,2024-02-16 21:59:48,VERIFIED,LOW
USR56397,Delhi,Delhi,,Self Employed,2025-12-17 00:00:00,VERIFIED,LOW
USR56399,Jalandhar,Punjab,16516.0,Student,2025-09-25 00:00:00,VERIFIED,MEDIUM
USR56401,Jaipur,Rajasthan,,Business Owner,2026-02-18 00:00:00,VERIFIED,LOW
USR56405,Jaipur,Rajasthan,11792.0,Salaried,2025-01-10 06:11:24,VERIFIED,LOW
USR56406,Bengaluru,Karnataka,39240.0,Freelancer,2024-08-01 00:00:00,VERIFIED,LOW
USR56407,Mumbai,Maharashtra,25584.0,Business Owner,2024-12-29 05:34:00,VERIFIED,MEDIUM
USR56409,Mumbai,Maharashtra,,Salaried,2025-09-29 00:00:00,VERIFIED,LOW
USR56419,Chennai,Tamil Nadu,21765.0,Freelancer,2024-06-11 00:00:00,VERIFIED,MEDIUM
USR56424,Lucknow,Uttar Pradesh,26970.0,Retired,2025-02-25 03:22:00,PENDING,LOW
USR56427,Ludhiana,Punjab,,Business Owner,2024-01-27 00:00:00,VERIFIED,MEDIUM
USR56434,Mumbai,Maharashtra,26161.0,Unemployed,2025-03-20 23:48:58,VERIFIED,UNKNOWN
USR56437,Amritsar,Punjab,43679.0,Freelancer,2025-05-02 18:22:00,PENDING,LOW
USR56438,Jaipur,Rajasthan,,Retired,2025-10-31 00:00:00,PENDING,LOW
USR56440,Kolkata,West Bengal,25289.0,Retired,,VERIFIED,LOW
USR56441,Kolkata,West Bengal,11770.0,Freelancer,2025-07-01 00:00:00,VERIFIED,LOW
USR56442,Jalandhar,Punjab,21492.0,Farmer,2025-09-28 21:58:34,REJECTED,LOW
USR56443,Lucknow,Uttar Pradesh,13227.0,Freelancer,2025-12-16 09:10:26,VERIFIED,LOW
USR56447,Kolkata,West Bengal,9628.0,Self Employed,2025-10-26 07:11:25,VERIFIED,MEDIUM
USR56448,Pune,Maharashtra,,Unemployed,2025-10-27 00:00:00,VERIFIED,MEDIUM
USR56460,Jalandhar,Punjab,,Farmer,2024-10-26 00:00:00,VERIFIED,UNKNOWN
USR56461,Kolkata,West Bengal,-6726.0,Salaried,2024-07-05 00:00:00,VERIFIED,MEDIUM
USR56466,Ludhiana,Punjab,19644.0,Salaried,,VERIFIED,LOW
USR56468,Ludhiana,Punjab,20574.0,Student,2025-03-03 00:00:00,VERIFIED,LOW
USR56469,Mumbai,Maharashtra,,Freelancer,,VERIFIED,LOW
USR56470,Pune,Maharashtra,15362.0,Salaried,2026-01-23 00:00:00,VERIFIED,LOW
USR56472,Delhi,Delhi,32254.0,Business Owner,2025-09-25 17:54:00,VERIFIED,UNKNOWN
USR56474,Hyderabad,Telangana,24360.0,Gig Worker,2026-03-13 15:52:00,VERIFIED,MEDIUM
USR56478,Ludhiana,Punjab,41022.0,Retired,2024-09-23 00:00:00,VERIFIED,MEDIUM
USR56479,Mumbai,Maharashtra,50464.0,Gig Worker,2025-06-01 00:00:00,PENDING,LOW
USR56482,Kolkata,West Bengal,44959.0,Self Employed,2025-01-30 00:00:00,VERIFIED,MEDIUM
USR56484,Jaipur,Rajasthan,-15850.0,Farmer,2024-12-05 00:00:00,VERIFIED,LOW
USR56487,Blr,Karnataka,,Self Employed,2024-10-26 00:00:00,VERIFIED,LOW
USR56490,Hyderabad,Telangana,,Student,2025-03-16 00:00:00,VERIFIED,MEDIUM
USR56491,Pune,Maharashtra,,Student,2025-03-12 04:24:00,VERIFIED,LOW
USR56500,Jalandhar,Punjab,29124.0,Retired,2025-03-21 00:00:00,VERIFIED,LOW
USR56501,Pune,Maharashtra,31272.0,Salaried,2024-04-22 00:00:00,PENDING,LOW
USR56505,Jaipur,Rajasthan,41430.0,Self Employed,2024-01-21 00:00:00,VERIFIED,LOW
USR56508,Delhi,Delhi,92464.0,Gig Worker,2025-05-21 00:00:00,VERIFIED,LOW
USR56509,Hyderabad,Telangana,30578.0,Salaried,2024-11-20 00:00:00,VERIFIED,LOW
USR56513,Mumbai,Maharashtra,,Self Employed,2026-01-28 06:54:00,VERIFIED,LOW
USR56514,Kolkata,West Bengal,20560.0,Farmer,2025-01-03 00:00:00,VERIFIED,MEDIUM
USR56515,Hyderabad,Telangana,40218.0,Gig Worker,2026-01-25 00:00:00,PENDING,LOW
USR56518,Jpr,Rajasthan,28647.0,Retired,2025-11-14 00:00:00,PENDING,LOW
USR56519,Delhi,Delhi,20968.0,Unemployed,2024-12-26 00:00:00,VERIFIED,LOW
USR56520,Amritsar,Punjab,45021.0,Freelancer,2025-08-30 16:25:00,PENDING,HIGH
USR56521,Asr,Punjab,37288.0,Salaried,2025-06-22 02:43:00,PENDING,LOW
USR56522,Hyderabad,Telangana,,Self Employed,2025-10-30 00:00:00,VERIFIED,LOW
USR56523,Delhi,Delhi,12582.0,Freelancer,2024-12-24 00:00:00,VERIFIED,MEDIUM
USR56534,Hyderabad,Telangana,49833.0,Farmer,2025-06-05 11:21:26,VERIFIED,LOW
USR56540,Lucknow,Uttar Pradesh,44728.0,Student,,VERIFIED,MEDIUM
USR56542,Lucknow,Uttar Pradesh,38557.0,Farmer,2025-05-16 00:00:00,PENDING,LOW
USR56544,Chennai,Tamil Nadu,58778.0,Business Owner,2024-08-25 00:00:00,VERIFIED,MEDIUM
USR56545,Pune,Maharashtra,31863.0,Self Employed,2025-09-01 00:00:00,VERIFIED,MEDIUM
USR56546,Delhi,Delhi,29088.0,Gig Worker,2026-01-26 00:00:00,VERIFIED,MEDIUM
USR56547,Jalandhar,Punjab,,Business Owner,2024-08-06 00:00:00,VERIFIED,LOW
USR56548,Jalandhar,Punjab,48295.0,Farmer,2024-09-20 00:00:00,PENDING,LOW
USR56549,Blr,Karnataka,,Student,2024-07-07 00:00:00,VERIFIED,LOW
USR56550,Hyderabad,Telangana,40762.0,Salaried,,VERIFIED,MEDIUM
USR56551,Jalandhar,Punjab,10608.0,Self Employed,2025-03-03 22:43:18,PENDING,MEDIUM
USR56552,Mumbai,Maharashtra,55839.0,Business Owner,2026-02-20 17:08:25,VERIFIED,LOW
USR56554,Asr,Punjab,16257.0,Freelancer,2025-05-22 00:00:00,VERIFIED,LOW
USR56555,Chennai,Tamil Nadu,26785.0,Business Owner,2025-10-21 00:00:00,VERIFIED,LOW
USR56558,Hyderabad,Telangana,,Business Owner,2025-11-15 02:04:26,PENDING,LOW
USR56570,Asr,Punjab,18630.0,Unemployed,2025-06-06 00:00:00,VERIFIED,MEDIUM
USR56571,Lucknow,Uttar Pradesh,,Unemployed,,VERIFIED,MEDIUM
USR56573,Jalandhar,Punjab,39813.0,Student,,REJECTED,LOW
USR56575,Lucknow,Uttar Pradesh,27996.0,Business Owner,2024-12-28 00:00:00,PENDING,LOW
USR56576,Pune,Maharashtra,43282.0,Gig Worker,2025-09-19 00:00:00,VERIFIED,MEDIUM
USR56577,Kolkata,West Bengal,,Retired,2025-12-24 23:46:33,PENDING,LOW
USR56580,Ludhiana,Punjab,16919.0,Freelancer,2025-11-24 14:59:45,VERIFIED,MEDIUM
USR56582,Delhi,Delhi,,Freelancer,2025-01-17 01:49:00,VERIFIED,MEDIUM
